individual,time,treat_post,outcome,treat,post,time_to_treat
375,2,0,25.60639953,0,0,-1
375,3,0,26.10839271,0,0,-1
375,4,0,26.84029903,0,0,-1
375,5,0,22.52425759,0,0,-1
375,6,0,28.09248419,0,1,-1
375,7,0,19.61467477,0,1,-1
375,8,0,32.89238332,0,1,-1
375,9,0,40.64428854,0,1,-1
375,10,0,27.62933934,0,1,-1
376,1,0,18.57036163,0,0,-1
376,2,0,24.64553389,0,0,-1
376,3,0,30.76421317,0,0,-1
376,4,0,23.75887692,0,0,-1
376,5,0,24.03874835,0,0,-1
376,6,0,19.15538429,0,1,-1
376,7,0,31.01719065,0,1,-1
376,8,0,42.2103802,0,1,-1
376,9,0,34.88679231,0,1,-1
376,10,0,34.8886051,0,1,-1
377,1,0,23.11041155,0,0,-1
377,2,0,22.94453998,0,0,-1
377,3,0,20.43492814,0,0,-1
377,4,0,30.11639958,0,0,-1
377,5,0,28.62880762,0,0,-1
377,6,0,29.08806626,0,1,-1
377,7,0,25.62316986,0,1,-1
377,8,0,38.51753966,0,1,-1
377,9,0,36.82351373,0,1,-1
377,10,0,32.23539581,0,1,-1
378,1,0,26.50912427,0,0,-1
378,2,0,20.51214581,0,0,-1
378,3,0,20.58998254,0,0,-1
378,4,0,22.20148441,0,0,-1
378,5,0,18.64465723,0,0,-1
378,6,0,31.3577119,0,1,-1
378,7,0,21.34427561,0,1,-1
378,8,0,25.85778084,0,1,-1
378,9,0,23.12205995,0,1,-1
378,10,0,34.56965154,0,1,-1
379,1,0,20.7483977,0,0,-1
379,2,0,21.36651893,0,0,-1
379,3,0,19.28711153,0,0,-1
379,4,0,20.13883123,0,0,-1
379,5,0,29.82184932,0,0,-1
379,6,0,26.24724034,0,1,-1
379,7,0,32.08179161,0,1,-1
379,8,0,27.57375657,0,1,-1
379,9,0,34.40531371,0,1,-1
379,10,0,41.51639019,0,1,-1
380,1,0,24.430829,0,0,-1
380,2,0,20.93793091,0,0,-1
380,3,0,25.78599485,0,0,-1
380,4,0,24.79667413,0,0,-1
380,5,0,27.53940092,0,0,-1
380,6,0,27.37194474,0,1,-1
380,7,0,29.67832397,0,1,-1
380,8,0,33.06046677,0,1,-1
380,9,0,28.5332065,0,1,-1
380,10,0,29.92060587,0,1,-1
381,1,0,14.55728723,0,0,-1
381,2,0,14.99864448,0,0,-1
381,3,0,18.41358654,0,0,-1
381,4,0,26.79731253,0,0,-1
381,5,0,23.03606242,0,0,-1
381,6,0,31.56807232,0,1,-1
381,7,0,30.67356874,0,1,-1
381,8,0,22.15747893,0,1,-1
381,9,0,36.77487792,0,1,-1
381,10,0,39.05399323,0,1,-1
382,1,0,16.53068663,0,0,-1
382,2,0,25.10095771,0,0,-1
382,3,0,20.21750881,0,0,-1
382,4,0,26.48835188,0,0,-1
382,5,0,21.17750797,0,0,-1
382,6,0,20.03446774,0,1,-1
382,7,0,28.58591405,0,1,-1
382,8,0,31.38135527,0,1,-1
382,9,0,31.51160153,0,1,-1
382,10,0,29.07984721,0,1,-1
383,1,0,19.50050469,0,0,-1
383,2,0,24.34647376,0,0,-1
383,3,0,24.27553485,0,0,-1
383,4,0,26.91250515,0,0,-1
383,5,0,24.149424,0,0,-1
383,6,0,34.85858957,0,1,-1
383,7,0,24.61913332,0,1,-1
383,8,0,34.43780149,0,1,-1
383,9,0,39.40945546,0,1,-1
383,10,0,37.40454046,0,1,-1
384,1,0,20.48737886,0,0,-1
384,2,0,20.35851477,0,0,-1
384,3,0,29.68043826,0,0,-1
384,4,0,18.88512537,0,0,-1
384,5,0,22.6493787,0,0,-1
384,6,0,27.01221117,0,1,-1
384,7,0,36.68826879,0,1,-1
384,8,0,33.89883818,0,1,-1
384,9,0,28.65977121,0,1,-1
384,10,0,33.44846147,0,1,-1
385,1,0,18.42838428,0,0,-1
385,2,0,19.45105504,0,0,-1
385,3,0,29.39444779,0,0,-1
385,4,0,19.14128435,0,0,-1
385,5,0,35.54390428,0,0,-1
385,6,0,33.14114845,0,1,-1
385,7,0,35.95430835,0,1,-1
385,8,0,29.68530244,0,1,-1
385,9,0,32.7502964,0,1,-1
385,10,0,27.83424093,0,1,-1
386,1,0,18.87668796,0,0,-1
386,2,0,25.46827424,0,0,-1
386,3,0,30.98031531,0,0,-1
386,4,0,20.46421592,0,0,-1
386,5,0,25.67247032,0,0,-1
386,6,0,28.2435039,0,1,-1
386,7,0,23.52105399,0,1,-1
386,8,0,34.95674621,0,1,-1
386,9,0,29.88004834,0,1,-1
386,10,0,34.02304824,0,1,-1
387,1,0,19.24025314,0,0,-1
387,2,0,19.05330747,0,0,-1
387,3,0,24.46477507,0,0,-1
387,4,0,24.92195211,0,0,-1
387,5,0,25.64071059,0,0,-1
387,6,0,25.35769189,0,1,-1
387,7,0,32.09762335,0,1,-1
387,8,0,40.26808634,0,1,-1
387,9,0,34.19943616,0,1,-1
387,10,0,39.98059107,0,1,-1
388,1,0,14.54889037,0,0,-1
388,2,0,23.7888072,0,0,-1
388,3,0,19.01315841,0,0,-1
388,4,0,18.61537536,0,0,-1
388,5,0,23.80314296,0,0,-1
388,6,0,34.95949667,0,1,-1
388,7,0,35.25007914,0,1,-1
388,8,0,33.21502361,0,1,-1
388,9,0,25.8364972,0,1,-1
388,10,0,34.01859674,0,1,-1
389,1,0,23.00850004,0,0,-1
389,2,0,23.87768115,0,0,-1
389,3,0,15.28103208,0,0,-1
389,4,0,21.54841076,0,0,-1
389,5,0,27.17961118,0,0,-1
389,6,0,31.68145455,0,1,-1
389,7,0,19.51936089,0,1,-1
389,8,0,31.18938012,0,1,-1
389,9,0,34.21524385,0,1,-1
389,10,0,39.24805994,0,1,-1
390,1,0,24.96428792,0,0,-1
390,2,0,25.91285659,0,0,-1
390,3,0,20.50029747,0,0,-1
390,4,0,16.45998931,0,0,-1
390,5,0,25.53473621,0,0,-1
390,6,0,34.00815913,0,1,-1
390,7,0,37.46727264,0,1,-1
390,8,0,35.55274551,0,1,-1
390,9,0,35.64670411,0,1,-1
390,10,0,36.89819824,0,1,-1
391,1,0,18.71940627,0,0,-1
391,2,0,22.34969853,0,0,-1
391,3,0,32.84534763,0,0,-1
391,4,0,21.28720997,0,0,-1
391,5,0,35.57389395,0,0,-1
391,6,0,27.38985923,0,1,-1
391,7,0,37.12716055,0,1,-1
391,8,0,24.96592495,0,1,-1
391,9,0,36.42952101,0,1,-1
391,10,0,31.31614932,0,1,-1
392,1,0,14.42366404,0,0,-1
392,2,0,24.09267021,0,0,-1
392,3,0,29.54735894,0,0,-1
392,4,0,21.77529281,0,0,-1
392,5,0,20.0049202,0,0,-1
392,6,0,28.54077618,0,1,-1
392,7,0,30.06282336,0,1,-1
392,8,0,34.74159814,0,1,-1
392,9,0,38.24797286,0,1,-1
392,10,0,34.70292409,0,1,-1
393,1,0,30.77751657,0,0,-1
393,2,0,24.12117372,0,0,-1
393,3,0,22.76786747,0,0,-1
393,4,0,17.9421632,0,0,-1
393,5,0,26.1867024,0,0,-1
393,6,0,27.31806527,0,1,-1
393,7,0,35.30152398,0,1,-1
393,8,0,34.31241812,0,1,-1
393,9,0,27.60315439,0,1,-1
393,10,0,35.86127193,0,1,-1
394,1,0,24.85765586,0,0,-1
394,2,0,30.6401568,0,0,-1
394,3,0,28.93751984,0,0,-1
394,4,0,29.80423327,0,0,-1
394,5,0,27.80042997,0,0,-1
394,6,0,30.94156003,0,1,-1
394,7,0,36.7475245,0,1,-1
394,8,0,25.33611301,0,1,-1
394,9,0,31.75280336,0,1,-1
394,10,0,31.13715626,0,1,-1
395,1,0,23.39576559,0,0,-1
395,2,0,29.15111088,0,0,-1
395,3,0,21.51512857,0,0,-1
395,4,0,14.04847816,0,0,-1
395,5,0,25.43889627,0,0,-1
395,6,0,33.56736866,0,1,-1
395,7,0,33.18814951,0,1,-1
395,8,0,34.14093124,0,1,-1
395,9,0,32.10003349,0,1,-1
395,10,0,28.60484632,0,1,-1
396,1,0,24.07647161,0,0,-1
396,2,0,18.82859095,0,0,-1
396,3,0,35.42048367,0,0,-1
396,4,0,28.85253604,0,0,-1
396,5,0,24.59675849,0,0,-1
396,6,0,25.94307376,0,1,-1
396,7,0,30.03527897,0,1,-1
396,8,0,30.80249039,0,1,-1
396,9,0,39.08416888,0,1,-1
396,10,0,35.93208085,0,1,-1
397,1,0,17.84184131,0,0,-1
397,2,0,32.45220343,0,0,-1
397,3,0,24.74654166,0,0,-1
397,4,0,29.84419838,0,0,-1
397,5,0,24.45886746,0,0,-1
397,6,0,30.81557814,0,1,-1
397,7,0,32.05554996,0,1,-1
397,8,0,22.55175354,0,1,-1
397,9,0,43.57637555,0,1,-1
397,10,0,41.4532223,0,1,-1
398,1,0,19.51402342,0,0,-1
398,2,0,17.4886513,0,0,-1
398,3,0,26.23780807,0,0,-1
398,4,0,26.4334885,0,0,-1
398,5,0,29.27834474,0,0,-1
398,6,0,29.95788698,0,1,-1
398,7,0,33.03120495,0,1,-1
398,8,0,39.2365285,0,1,-1
398,9,0,36.34051603,0,1,-1
398,10,0,29.75172251,0,1,-1
399,1,0,28.31281426,0,0,-1
399,2,0,31.20307282,0,0,-1
399,3,0,40.26028367,0,0,-1
399,4,0,20.38252983,0,0,-1
399,5,0,28.71441007,0,0,-1
399,6,0,18.58950648,0,1,-1
399,7,0,33.26574578,0,1,-1
399,8,0,29.25899851,0,1,-1
399,9,0,43.11722897,0,1,-1
399,10,0,31.12692515,0,1,-1
400,1,0,13.05408481,0,0,-1
400,2,0,20.6436813,0,0,-1
400,3,0,14.62256114,0,0,-1
400,4,0,29.75549727,0,0,-1
400,5,0,17.17458477,0,0,-1
400,6,0,29.14228791,0,1,-1
400,7,0,20.1109409,0,1,-1
400,8,0,30.39851098,0,1,-1
400,9,0,41.71689078,0,1,-1
400,10,0,36.80323946,0,1,-1
401,1,0,17.18253198,0,0,-1
401,2,0,22.84398256,0,0,-1
401,3,0,24.59008436,0,0,-1
401,4,0,28.36315173,0,0,-1
401,5,0,20.66570818,0,0,-1
401,6,0,31.96283637,0,1,-1
401,7,0,16.97804184,0,1,-1
401,8,0,28.85057724,0,1,-1
401,9,0,31.05863079,0,1,-1
401,10,0,38.16663413,0,1,-1
402,1,0,21.61315426,0,0,-1
402,2,0,15.97218473,0,0,-1
402,3,0,19.57503437,0,0,-1
402,4,0,26.99340005,0,0,-1
402,5,0,27.10466329,0,0,-1
402,6,0,26.10437945,0,1,-1
402,7,0,28.09583105,0,1,-1
402,8,0,35.48083999,0,1,-1
402,9,0,30.91153714,0,1,-1
402,10,0,34.55954378,0,1,-1
403,1,0,32.34968294,0,0,-1
403,2,0,15.88158682,0,0,-1
403,3,0,15.24078634,0,0,-1
403,4,0,29.91794832,0,0,-1
403,5,0,24.10678469,0,0,-1
403,6,0,27.40881236,0,1,-1
403,7,0,26.59421811,0,1,-1
403,8,0,30.7009993,0,1,-1
403,9,0,41.49269056,0,1,-1
403,10,0,39.01064229,0,1,-1
404,1,0,25.81111756,0,0,-1
404,2,0,15.91886472,0,0,-1
404,3,0,18.74423132,0,0,-1
404,4,0,11.8046067,0,0,-1
404,5,0,23.45309589,0,0,-1
404,6,0,33.78351593,0,1,-1
404,7,0,33.08473258,0,1,-1
404,8,0,30.89243369,0,1,-1
404,9,0,33.38849858,0,1,-1
404,10,0,31.55557229,0,1,-1
405,1,0,22.52379441,0,0,-1
405,2,0,26.8293914,0,0,-1
405,3,0,16.42056606,0,0,-1
405,4,0,27.49823844,0,0,-1
405,5,0,32.16217435,0,0,-1
405,6,0,26.92449856,0,1,-1
405,7,0,34.00350306,0,1,-1
405,8,0,46.07327222,0,1,-1
405,9,0,32.97828604,0,1,-1
405,10,0,36.96653525,0,1,-1
406,1,0,17.80971458,0,0,-1
406,2,0,23.90625581,0,0,-1
406,3,0,26.80135812,0,0,-1
406,4,0,26.9742117,0,0,-1
406,5,0,22.4015234,0,0,-1
406,6,0,30.03180886,0,1,-1
406,7,0,37.81097969,0,1,-1
406,8,0,34.24317882,0,1,-1
406,9,0,38.30993595,0,1,-1
406,10,0,33.81494015,0,1,-1
407,1,0,25.2495012,0,0,-1
407,2,0,24.39633919,0,0,-1
407,3,0,19.74544635,0,0,-1
407,4,0,27.59260502,0,0,-1
407,5,0,22.54151668,0,0,-1
407,6,0,25.83559863,0,1,-1
407,7,0,31.44664154,0,1,-1
407,8,0,33.48622137,0,1,-1
407,9,0,27.55383767,0,1,-1
407,10,0,40.26992886,0,1,-1
408,1,0,24.36003139,0,0,-1
408,2,0,19.47635782,0,0,-1
408,3,0,16.81207602,0,0,-1
408,4,0,25.2754771,0,0,-1
408,5,0,25.27028143,0,0,-1
408,6,0,29.56570229,0,1,-1
408,7,0,28.68441669,0,1,-1
408,8,0,21.9627157,0,1,-1
408,9,0,31.55826531,0,1,-1
408,10,0,33.47190444,0,1,-1
409,1,0,24.66830512,0,0,-1
409,2,0,19.50900163,0,0,-1
409,3,0,32.89337337,0,0,-1
409,4,0,16.44179725,0,0,-1
409,5,0,34.05583749,0,0,-1
409,6,0,27.87840515,0,1,-1
409,7,0,34.79792436,0,1,-1
409,8,0,32.39900742,0,1,-1
409,9,0,39.19777768,0,1,-1
409,10,0,33.06319018,0,1,-1
410,1,0,16.00689787,0,0,-1
410,2,0,30.10252144,0,0,-1
410,3,0,23.93259677,0,0,-1
410,4,0,27.10779237,0,0,-1
410,5,0,33.67375957,0,0,-1
410,6,0,23.84022379,0,1,-1
410,7,0,33.47745449,0,1,-1
410,8,0,29.05052622,0,1,-1
410,9,0,32.83915322,0,1,-1
410,10,0,35.36139483,0,1,-1
411,1,0,13.99889069,0,0,-1
411,2,0,19.10581479,0,0,-1
411,3,0,31.25536446,0,0,-1
411,4,0,30.43095594,0,0,-1
411,5,0,27.18680211,0,0,-1
411,6,0,30.21561729,0,1,-1
411,7,0,29.02878747,0,1,-1
411,8,0,38.78291693,0,1,-1
411,9,0,32.49823711,0,1,-1
411,10,0,36.15921046,0,1,-1
412,1,0,27.23015072,0,0,-1
412,2,0,19.11314258,0,0,-1
412,3,0,32.29394592,0,0,-1
412,4,0,18.34769295,0,0,-1
412,5,0,35.64821066,0,0,-1
412,6,0,27.13662208,0,1,-1
412,7,0,29.28650626,0,1,-1
412,8,0,22.54994914,0,1,-1
412,9,0,31.22602641,0,1,-1
412,10,0,29.80096734,0,1,-1
413,1,0,18.46176827,0,0,-1
413,2,0,22.31344517,0,0,-1
413,3,0,29.28895807,0,0,-1
413,4,0,27.03801676,0,0,-1
413,5,0,29.03838327,0,0,-1
413,6,0,23.52240306,0,1,-1
413,7,0,26.09622955,0,1,-1
413,8,0,40.99362509,0,1,-1
413,9,0,29.82399483,0,1,-1
413,10,0,43.28104126,0,1,-1
414,1,0,20.28469401,0,0,-1
414,2,0,23.01143968,0,0,-1
414,3,0,29.8518258,0,0,-1
414,4,0,32.35946211,0,0,-1
414,5,0,26.9459372,0,0,-1
414,6,0,27.05878473,0,1,-1
414,7,0,30.22039776,0,1,-1
414,8,0,33.68978764,0,1,-1
414,9,0,37.95651843,0,1,-1
414,10,0,35.02114929,0,1,-1
415,1,0,24.59443149,0,0,-1
415,2,0,31.19179866,0,0,-1
415,3,0,26.40654806,0,0,-1
415,4,0,27.55826428,0,0,-1
415,5,0,19.90544587,0,0,-1
415,6,0,15.84634932,0,1,-1
415,7,0,32.44187865,0,1,-1
415,8,0,31.52587884,0,1,-1
415,9,0,30.92608663,0,1,-1
415,10,0,36.21765102,0,1,-1
416,1,0,21.19798135,0,0,-1
416,2,0,28.63890125,0,0,-1
416,3,0,24.93055434,0,0,-1
416,4,0,22.26538357,0,0,-1
416,5,0,32.45083119,0,0,-1
416,6,0,27.91434463,0,1,-1
416,7,0,33.13268342,0,1,-1
416,8,0,29.61294647,0,1,-1
416,9,0,30.25086557,0,1,-1
416,10,0,35.42084115,0,1,-1
417,1,0,21.56414322,0,0,-1
417,2,0,25.39913518,0,0,-1
417,3,0,23.15677123,0,0,-1
417,4,0,16.81820108,0,0,-1
417,5,0,25.33613058,0,0,-1
417,6,0,32.96909234,0,1,-1
417,7,0,29.0131196,0,1,-1
417,8,0,30.76808299,0,1,-1
417,9,0,38.43188253,0,1,-1
417,10,0,31.44013386,0,1,-1
418,1,0,13.78598391,0,0,-1
418,2,0,22.1968444,0,0,-1
418,3,0,22.07913024,0,0,-1
418,4,0,21.1687684,0,0,-1
418,5,0,26.62310772,0,0,-1
418,6,0,31.45752824,0,1,-1
418,7,0,30.45355719,0,1,-1
418,8,0,33.53490536,0,1,-1
418,9,0,42.56703849,0,1,-1
418,10,0,33.28560569,0,1,-1
419,1,0,22.89174317,0,0,-1
419,2,0,20.45393319,0,0,-1
419,3,0,20.2682014,0,0,-1
419,4,0,23.07546173,0,0,-1
419,5,0,25.10620714,0,0,-1
419,6,0,30.79737899,0,1,-1
419,7,0,42.24537893,0,1,-1
419,8,0,28.41978282,0,1,-1
419,9,0,31.41687347,0,1,-1
419,10,0,34.68438493,0,1,-1
420,1,0,23.47899424,0,0,-1
420,2,0,24.31775406,0,0,-1
420,3,0,30.92047897,0,0,-1
420,4,0,13.86803965,0,0,-1
420,5,0,15.56535065,0,0,-1
420,6,0,26.52060914,0,1,-1
420,7,0,35.98650094,0,1,-1
420,8,0,24.17175984,0,1,-1
420,9,0,18.4618383,0,1,-1
420,10,0,37.85589703,0,1,-1
421,1,0,22.71828612,0,0,-1
421,2,0,17.54895797,0,0,-1
421,3,0,19.572302,0,0,-1
421,4,0,21.1512814,0,0,-1
421,5,0,28.05267659,0,0,-1
421,6,0,25.86842362,0,1,-1
421,7,0,32.97031959,0,1,-1
421,8,0,17.72686669,0,1,-1
421,9,0,29.21574067,0,1,-1
421,10,0,29.3697302,0,1,-1
422,1,0,20.21829661,0,0,-1
422,2,0,20.30976121,0,0,-1
422,3,0,28.4892189,0,0,-1
422,4,0,16.70331614,0,0,-1
422,5,0,27.72745738,0,0,-1
422,6,0,31.79168212,0,1,-1
422,7,0,39.78323718,0,1,-1
422,8,0,29.59117014,0,1,-1
422,9,0,35.12229302,0,1,-1
422,10,0,25.98068604,0,1,-1
423,1,0,9.540218978,0,0,-1
423,2,0,27.22387188,0,0,-1
423,3,0,24.47219853,0,0,-1
423,4,0,31.89256345,0,0,-1
423,5,0,20.63298556,0,0,-1
423,6,0,31.5995107,0,1,-1
423,7,0,39.8440892,0,1,-1
423,8,0,34.09852804,0,1,-1
423,9,0,34.88290753,0,1,-1
423,10,0,35.0427804,0,1,-1
424,1,0,13.64559271,0,0,-1
424,2,0,29.77786468,0,0,-1
424,3,0,21.4457118,0,0,-1
424,4,0,28.52241628,0,0,-1
424,5,0,19.68482847,0,0,-1
424,6,0,23.10270168,0,1,-1
424,7,0,37.675437,0,1,-1
424,8,0,30.26348856,0,1,-1
424,9,0,40.76637738,0,1,-1
424,10,0,34.6088467,0,1,-1
425,1,0,12.29051114,0,0,-1
425,2,0,27.460338,0,0,-1
425,3,0,21.55053841,0,0,-1
425,4,0,29.49344407,0,0,-1
425,5,0,27.62605434,0,0,-1
425,6,0,21.28440886,0,1,-1
425,7,0,31.32147383,0,1,-1
425,8,0,42.98111571,0,1,-1
425,9,0,35.96493229,0,1,-1
425,10,0,34.71241123,0,1,-1
426,1,0,26.87671701,0,0,-1
426,2,0,24.05334233,0,0,-1
426,3,0,25.54767115,0,0,-1
426,4,0,20.54187414,0,0,-1
426,5,0,28.66924013,0,0,-1
426,6,0,34.17721708,0,1,-1
426,7,0,26.31968924,0,1,-1
426,8,0,39.12247911,0,1,-1
426,9,0,33.04146988,0,1,-1
426,10,0,30.56115244,0,1,-1
427,1,0,26.48816038,0,0,-1
427,2,0,21.56602882,0,0,-1
427,3,0,28.29757444,0,0,-1
427,4,0,24.54120684,0,0,-1
427,5,0,27.20086928,0,0,-1
427,6,0,31.46780102,0,1,-1
427,7,0,31.95448529,0,1,-1
427,8,0,22.0223411,0,1,-1
427,9,0,27.8937813,0,1,-1
427,10,0,39.64704992,0,1,-1
428,1,0,20.83931706,0,0,-1
428,2,0,20.38134349,0,0,-1
428,3,0,17.70712992,0,0,-1
428,4,0,20.60131839,0,0,-1
428,5,0,17.3910068,0,0,-1
428,6,0,28.49359641,0,1,-1
428,7,0,27.5078121,0,1,-1
428,8,0,27.16706055,0,1,-1
428,9,0,33.15938287,0,1,-1
428,10,0,36.81985315,0,1,-1
429,1,0,31.96598966,0,0,-1
429,2,0,15.4405829,0,0,-1
429,3,0,30.29690522,0,0,-1
429,4,0,30.86550781,0,0,-1
429,5,0,23.6045363,0,0,-1
429,6,0,30.01617977,0,1,-1
429,7,0,28.21183375,0,1,-1
429,8,0,32.9284429,0,1,-1
429,9,0,41.04565507,0,1,-1
429,10,0,38.02803116,0,1,-1
430,1,0,24.04304187,0,0,-1
430,2,0,20.8484534,0,0,-1
430,3,0,17.07971668,0,0,-1
430,4,0,24.95765895,0,0,-1
430,5,0,33.53304077,0,0,-1
430,6,0,21.36416072,0,1,-1
430,7,0,25.22455316,0,1,-1
430,8,0,32.63133868,0,1,-1
430,9,0,28.57672608,0,1,-1
430,10,0,31.03738276,0,1,-1
431,1,0,19.38200709,0,0,-1
431,2,0,16.17191298,0,0,-1
431,3,0,19.62939077,0,0,-1
431,4,0,29.51713958,0,0,-1
431,5,0,20.96315109,0,0,-1
431,6,0,21.01063933,0,1,-1
431,7,0,27.3498751,0,1,-1
431,8,0,35.65977751,0,1,-1
431,9,0,32.51539096,0,1,-1
431,10,0,32.67709461,0,1,-1
432,1,0,21.72179399,0,0,-1
432,2,0,14.27146284,0,0,-1
432,3,0,26.97352827,0,0,-1
432,4,0,27.91717516,0,0,-1
432,5,0,25.45345763,0,0,-1
432,6,0,34.02962256,0,1,-1
432,7,0,24.86251951,0,1,-1
432,8,0,37.63954497,0,1,-1
432,9,0,34.27246833,0,1,-1
432,10,0,33.31723705,0,1,-1
433,1,0,21.40063182,0,0,-1
433,2,0,22.46367617,0,0,-1
433,3,0,30.60141448,0,0,-1
433,4,0,20.61660436,0,0,-1
433,5,0,23.6874038,0,0,-1
433,6,0,34.18151446,0,1,-1
433,7,0,27.52232532,0,1,-1
433,8,0,36.50266539,0,1,-1
433,9,0,41.99717992,0,1,-1
433,10,0,32.99102487,0,1,-1
434,1,0,24.90681163,0,0,-1
434,2,0,17.23153859,0,0,-1
434,3,0,28.27366649,0,0,-1
434,4,0,26.99711993,0,0,-1
434,5,0,29.86519141,0,0,-1
434,6,0,25.77213964,0,1,-1
434,7,0,22.19458292,0,1,-1
434,8,0,34.51626032,0,1,-1
434,9,0,23.18298424,0,1,-1
434,10,0,33.41324754,0,1,-1
435,1,0,26.20590933,0,0,-1
435,2,0,23.95948868,0,0,-1
435,3,0,34.24171322,0,0,-1
435,4,0,31.12554576,0,0,-1
435,5,0,24.23050806,0,0,-1
435,6,0,29.1365669,0,1,-1
435,7,0,30.26314649,0,1,-1
435,8,0,24.08911618,0,1,-1
435,9,0,28.79800542,0,1,-1
435,10,0,32.19619547,0,1,-1
436,1,0,11.31889749,0,0,-1
436,2,0,23.23746734,0,0,-1
436,3,0,23.25464078,0,0,-1
436,4,0,17.63553049,0,0,-1
436,5,0,29.52106433,0,0,-1
436,6,0,32.57936372,0,1,-1
436,7,0,31.63517239,0,1,-1
436,8,0,30.37965912,0,1,-1
436,9,0,36.45721076,0,1,-1
436,10,0,38.4011018,0,1,-1
437,1,0,23.03701785,0,0,-1
437,2,0,18.87693875,0,0,-1
437,3,0,25.88300383,0,0,-1
437,4,0,31.97740325,0,0,-1
437,5,0,24.51685471,0,0,-1
437,6,0,39.4896967,0,1,-1
437,7,0,27.87184533,0,1,-1
437,8,0,32.16203507,0,1,-1
437,9,0,30.13757202,0,1,-1
437,10,0,36.11635418,0,1,-1
438,1,0,12.78889154,0,0,-1
438,2,0,20.26979101,0,0,-1
438,3,0,19.039394,0,0,-1
438,4,0,26.67669174,0,0,-1
438,5,0,32.47223688,0,0,-1
438,6,0,32.23003094,0,1,-1
438,7,0,18.6417032,0,1,-1
438,8,0,42.21034826,0,1,-1
438,9,0,34.9763997,0,1,-1
438,10,0,31.1175043,0,1,-1
439,1,0,22.28563959,0,0,-1
439,2,0,23.88094911,0,0,-1
439,3,0,21.16575642,0,0,-1
439,4,0,26.98958334,0,0,-1
439,5,0,24.46263856,0,0,-1
439,6,0,26.97819004,0,1,-1
439,7,0,27.06860432,0,1,-1
439,8,0,24.83664355,0,1,-1
439,9,0,34.22918235,0,1,-1
439,10,0,37.92649718,0,1,-1
440,1,0,24.07441798,0,0,-1
440,2,0,27.09962626,0,0,-1
440,3,0,26.12170105,0,0,-1
440,4,0,23.33637251,0,0,-1
440,5,0,31.69831932,0,0,-1
440,6,0,22.2124123,0,1,-1
440,7,0,25.99664309,0,1,-1
440,8,0,27.17899964,0,1,-1
440,9,0,38.9002803,0,1,-1
440,10,0,39.71394257,0,1,-1
441,1,0,23.93652619,0,0,-1
441,2,0,28.35964933,0,0,-1
441,3,0,20.10358609,0,0,-1
441,4,0,27.7429756,0,0,-1
441,5,0,26.87412786,0,0,-1
441,6,0,33.23441052,0,1,-1
441,7,0,29.92387884,0,1,-1
441,8,0,30.07528556,0,1,-1
441,9,0,36.20454259,0,1,-1
441,10,0,39.38084584,0,1,-1
442,1,0,18.15827403,0,0,-1
442,2,0,22.69462164,0,0,-1
442,3,0,19.20779683,0,0,-1
442,4,0,13.50969491,0,0,-1
442,5,0,28.50229816,0,0,-1
442,6,0,32.04452678,0,1,-1
442,7,0,31.81033405,0,1,-1
442,8,0,22.25219141,0,1,-1
442,9,0,31.74575285,0,1,-1
442,10,0,23.9082612,0,1,-1
443,1,0,28.34850554,0,0,-1
443,2,0,17.56972709,0,0,-1
443,3,0,30.77701805,0,0,-1
443,4,0,30.72934822,0,0,-1
443,5,0,22.99704824,0,0,-1
443,6,0,23.33607524,0,1,-1
443,7,0,32.25185108,0,1,-1
443,8,0,27.77837981,0,1,-1
443,9,0,34.01242321,0,1,-1
443,10,0,32.58586205,0,1,-1
444,1,0,12.59420793,0,0,-1
444,2,0,11.8476599,0,0,-1
444,3,0,25.63342124,0,0,-1
444,4,0,23.19221127,0,0,-1
444,5,0,24.73455092,0,0,-1
444,6,0,32.4793192,0,1,-1
444,7,0,36.36721138,0,1,-1
444,8,0,30.63727639,0,1,-1
444,9,0,31.79700647,0,1,-1
444,10,0,37.50071517,0,1,-1
445,1,0,14.71532215,0,0,-1
445,2,0,24.11576527,0,0,-1
445,3,0,27.25942986,0,0,-1
445,4,0,29.40115104,0,0,-1
445,5,0,17.81623649,0,0,-1
445,6,0,25.19322365,0,1,-1
445,7,0,26.10868374,0,1,-1
445,8,0,32.49943477,0,1,-1
445,9,0,35.9037229,0,1,-1
445,10,0,42.48355204,0,1,-1
446,1,0,19.0251726,0,0,-1
446,2,0,20.51213751,0,0,-1
446,3,0,30.24836009,0,0,-1
446,4,0,27.48288469,0,0,-1
446,5,0,33.83825756,0,0,-1
446,6,0,30.44364002,0,1,-1
446,7,0,24.71441691,0,1,-1
446,8,0,25.33435823,0,1,-1
446,9,0,25.74243875,0,1,-1
446,10,0,38.31025917,0,1,-1
447,1,0,27.44298412,0,0,-1
447,2,0,32.24681071,0,0,-1
447,3,0,28.71552666,0,0,-1
447,4,0,31.81419289,0,0,-1
447,5,0,24.59991834,0,0,-1
447,6,0,23.21792092,0,1,-1
447,7,0,34.75039666,0,1,-1
447,8,0,34.08840376,0,1,-1
447,9,0,34.03722187,0,1,-1
447,10,0,36.9368574,0,1,-1
448,1,0,23.11592741,0,0,-1
448,2,0,29.4190843,0,0,-1
448,3,0,30.97492792,0,0,-1
448,4,0,28.72110176,0,0,-1
448,5,0,31.72901436,0,0,-1
448,6,0,31.57031276,0,1,-1
